transaction_id,amount,reason_code,merchant_category,days_since_transaction,account_age_days,previous_chargebacks_count,customer_communication_count,has_delivery_confirmation,has_signed_receipt,refund_already_issued,avs_match,cvv_match,won_dispute
TXN102233,108.44,credit_not_processed,travel,74,1505,0,3,1,1,0,0,1,1
TXN102234,33.73,subscription_cancelled,subscription,21,1862,0,3,1,0,0,0,1,1
TXN102235,174.62,credit_not_processed,subscription,15,2440,1,1,0,1,0,1,1,0
TXN102236,287.65,fraud,general,78,798,0,1,1,0,0,1,1,0
TXN102237,229.32,product_not_received,electronics,56,1363,0,1,1,0,0,1,0,1
TXN102238,226.45,product_not_received,digital_goods,32,1207,1,0,1,0,0,1,0,1
TXN102239,214.97,product_unacceptable,travel,31,869,1,2,1,0,0,1,1,1
TXN102240,163.14,product_not_received,subscription,5,1599,1,5,1,1,0,1,1,1
TXN102241,36.52,fraud,travel,102,1412,0,0,0,0,0,1,1,0
TXN102242,125.76,product_not_received,travel,101,2082,0,2,1,0,0,1,1,1
TXN102243,112.52,product_not_received,apparel,66,71,0,0,1,1,0,1,1,1
TXN102244,364.43,product_not_received,electronics,42,554,0,2,0,0,1,1,0,0
TXN102245,309.22,fraud,digital_goods,26,1448,1,2,1,1,0,1,0,1
TXN102246,100.97,product_not_received,apparel,37,1434,0,4,1,0,0,1,0,1
TXN102247,256.72,duplicate_charge,travel,111,2256,1,0,1,0,0,1,0,1
TXN102248,140.15,product_not_received,subscription,11,1687,0,5,0,0,0,1,1,1
TXN102249,30.85,product_not_received,travel,98,10,2,1,1,1,0,1,1,1
TXN102250,14.34,product_unacceptable,travel,37,1222,0,5,1,1,0,1,1,1
TXN102251,235.6,subscription_cancelled,electronics,32,2113,0,1,1,1,0,1,1,1
TXN102252,59.48,product_not_received,travel,97,2182,0,4,1,0,1,1,1,1
TXN102253,59.25,duplicate_charge,digital_goods,115,2004,1,1,1,0,0,1,1,1
TXN102254,82.45,credit_not_processed,electronics,118,1193,0,1,1,0,0,1,1,1
TXN102255,239.31,product_unacceptable,apparel,32,265,0,4,0,0,0,1,1,0
TXN102256,312.12,credit_not_processed,subscription,71,533,1,3,1,0,1,1,0,1
TXN102257,307.56,subscription_cancelled,general,35,2117,0,2,0,1,0,1,1,0
TXN102258,27.31,fraud,travel,24,851,0,0,1,1,0,1,0,1
TXN102259,79.47,product_not_received,general,46,1908,0,1,1,0,1,1,1,1
TXN102260,68.86,duplicate_charge,apparel,8,90,0,1,1,1,0,1,1,1
TXN102261,239.19,credit_not_processed,apparel,20,1227,1,0,1,0,0,1,1,0
TXN102262,80.55,product_unacceptable,general,71,2375,1,1,0,0,0,1,1,1
TXN102263,132.43,fraud,apparel,82,613,1,1,1,0,0,1,1,0
TXN102264,254.64,product_unacceptable,travel,33,76,0,1,1,0,0,1,1,1
TXN102265,152.83,fraud,apparel,67,720,0,2,1,1,0,1,1,1
TXN102266,188.65,subscription_cancelled,apparel,91,157,1,0,1,0,0,1,1,1
TXN102267,128.7,product_unacceptable,digital_goods,107,1530,0,1,0,0,0,1,1,0
TXN102268,290.18,subscription_cancelled,digital_goods,68,479,3,0,0,0,1,1,1,0
TXN102269,310.39,credit_not_processed,general,29,615,2,0,1,1,0,1,1,1
TXN102270,214.9,duplicate_charge,general,85,1469,0,2,1,0,0,1,1,1
TXN102271,311.25,duplicate_charge,travel,21,813,1,0,0,1,0,1,1,1
TXN102272,706.37,subscription_cancelled,travel,17,1626,0,1,1,0,1,1,1,1
TXN102273,251.54,subscription_cancelled,electronics,43,2327,1,2,0,1,0,1,1,1
TXN102274,143.78,credit_not_processed,apparel,40,2328,0,2,0,0,1,1,1,0
TXN102275,191.85,fraud,electronics,18,1823,0,1,1,0,1,1,1,0
TXN102276,333.08,product_unacceptable,general,7,2421,0,1,1,0,1,1,1,1
TXN102277,107.39,fraud,apparel,113,1840,0,1,0,1,0,1,1,1
TXN102278,100.5,credit_not_processed,digital_goods,81,169,0,1,1,1,0,1,1,1
TXN102279,189.48,duplicate_charge,general,86,2389,0,2,1,1,0,1,1,1
TXN102280,141.76,product_not_received,subscription,8,1417,0,3,1,0,0,1,1,1
TXN102281,68.26,fraud,travel,95,14,0,4,1,1,0,1,1,0
TXN102282,168.63,product_not_received,electronics,44,1551,1,3,1,0,0,1,1,1
TXN102283,380.31,duplicate_charge,travel,90,611,0,2,0,0,0,0,1,1
TXN102284,209.78,fraud,travel,59,1336,0,1,1,0,0,1,1,1
TXN102285,56.72,fraud,apparel,29,1644,0,1,1,1,0,0,1,1
TXN102286,234.14,credit_not_processed,subscription,32,69,0,5,0,1,0,0,0,1
TXN102287,120.33,subscription_cancelled,general,17,1095,1,4,0,0,0,1,1,0
TXN102288,558.4,fraud,apparel,99,138,0,3,0,0,0,0,1,0
TXN102289,221.16,product_not_received,apparel,52,282,0,0,1,0,0,1,1,1
TXN102290,92.2,credit_not_processed,apparel,93,528,0,1,1,0,1,1,0,1
TXN102291,246.67,duplicate_charge,general,99,1953,2,0,0,0,0,1,0,0
TXN102292,177.67,duplicate_charge,electronics,20,1032,0,1,1,0,0,0,1,1
TXN102293,356.0,product_not_received,general,40,117,0,0,1,0,1,1,1,0
TXN102294,100.07,product_not_received,subscription,15,1867,0,3,0,1,0,1,1,1
TXN102295,220.8,fraud,digital_goods,2,1359,0,1,1,0,0,0,0,0
TXN102296,36.56,subscription_cancelled,travel,118,354,1,0,0,1,0,1,1,0
TXN102297,163.26,fraud,general,79,1406,0,0,0,1,0,0,1,1
TXN102298,55.33,fraud,subscription,54,621,1,1,1,0,0,1,1,1
TXN102299,173.39,subscription_cancelled,apparel,24,1589,0,2,1,0,0,1,1,1
TXN102300,202.3,credit_not_processed,electronics,71,2368,1,2,0,1,0,0,1,0
TXN102301,214.8,subscription_cancelled,travel,65,789,0,2,0,0,0,1,1,0
TXN102302,99.94,product_unacceptable,electronics,27,1863,1,2,1,0,0,1,1,0
TXN102303,166.96,product_unacceptable,electronics,2,59,1,4,1,0,0,1,1,1
TXN102304,326.56,product_not_received,general,56,1017,0,2,1,1,0,1,1,1
TXN102305,457.85,product_not_received,digital_goods,61,2222,1,1,1,0,0,1,1,1
TXN102306,171.21,product_unacceptable,travel,95,186,1,3,1,0,0,1,1,1
TXN102307,332.66,product_not_received,apparel,47,2323,0,1,1,1,0,1,1,1
TXN102308,73.51,duplicate_charge,electronics,12,234,1,1,0,0,1,1,1,1
TXN102309,112.88,credit_not_processed,electronics,105,1204,0,2,1,1,0,1,1,1
TXN102310,185.26,credit_not_processed,digital_goods,50,452,0,1,0,0,0,1,1,1
TXN102311,142.47,fraud,electronics,86,51,2,2,1,1,0,1,1,1
TXN102312,131.37,product_not_received,digital_goods,6,873,0,2,0,0,0,1,1,1
TXN102313,309.36,fraud,apparel,5,1452,0,1,0,0,0,0,1,0
TXN102314,63.63,product_not_received,travel,3,1805,0,4,1,0,0,0,1,1
TXN102315,69.35,product_not_received,travel,94,789,0,2,1,0,0,1,1,1
TXN102316,47.66,fraud,apparel,29,1231,1,3,1,0,0,1,1,1
TXN102317,189.35,subscription_cancelled,digital_goods,95,456,0,2,1,0,0,1,1,1
TXN102318,120.21,product_unacceptable,electronics,113,1824,0,1,1,0,0,1,1,1
TXN102319,289.09,credit_not_processed,apparel,79,422,0,0,0,0,0,1,1,1
TXN102320,177.74,fraud,general,118,2152,0,2,1,0,0,1,1,1
TXN102321,98.06,fraud,general,111,448,0,0,0,0,1,1,1,0
TXN102322,86.22,product_not_received,digital_goods,86,1660,0,1,1,1,0,1,1,1
TXN102323,135.96,fraud,general,96,827,0,2,0,0,0,0,1,0
TXN102324,56.04,product_not_received,travel,72,2491,0,1,1,1,0,1,1,1
TXN102325,314.37,credit_not_processed,electronics,27,701,0,2,0,0,0,1,1,1
TXN102326,115.65,fraud,general,13,2371,1,1,1,0,0,1,1,0
TXN102327,40.32,fraud,digital_goods,46,2091,0,1,1,0,0,1,1,1
TXN102328,357.49,product_unacceptable,travel,57,1169,1,2,0,0,0,1,1,0
TXN102329,137.51,product_unacceptable,travel,42,1238,0,0,1,1,0,1,1,1
TXN102330,233.12,duplicate_charge,apparel,13,884,1,2,0,0,0,1,0,1
TXN102331,99.19,product_not_received,subscription,61,1069,1,0,1,1,0,1,1,1
TXN102332,365.82,subscription_cancelled,travel,60,1164,0,4,1,1,0,0,1,1
TXN102333,76.83,fraud,digital_goods,114,364,0,1,0,0,0,1,1,0
TXN102334,120.16,product_not_received,apparel,114,807,0,1,1,1,0,1,1,1
TXN102335,29.07,duplicate_charge,subscription,74,2189,0,4,1,0,1,1,1,1
TXN102336,359.83,credit_not_processed,apparel,102,2447,0,2,1,1,0,1,1,1
TXN102337,89.36,product_not_received,electronics,38,137,0,0,1,0,0,1,1,0
TXN102338,192.61,product_unacceptable,general,116,1830,0,2,1,0,0,1,1,1
TXN102339,212.59,fraud,apparel,113,598,0,1,0,0,0,1,1,0
TXN102340,320.99,fraud,travel,15,1634,0,1,0,1,0,1,1,1
TXN102341,182.25,fraud,subscription,84,1553,0,2,1,0,0,1,1,1
TXN102342,143.83,subscription_cancelled,general,55,2197,0,2,1,0,0,1,1,1
TXN102343,298.86,product_not_received,travel,32,1755,1,3,0,1,0,1,1,1
TXN102344,210.08,subscription_cancelled,subscription,50,2059,0,1,0,0,0,1,1,0
TXN102345,127.49,fraud,general,108,2002,2,3,1,1,0,1,1,0
TXN102346,370.72,credit_not_processed,general,110,1618,0,0,1,0,0,1,1,1
TXN102347,221.79,subscription_cancelled,electronics,41,1025,1,2,0,1,0,1,1,1
TXN102348,51.85,fraud,subscription,55,842,0,1,1,0,1,1,1,0
TXN102349,416.11,fraud,apparel,62,866,0,1,1,1,0,1,1,0
TXN102350,97.15,fraud,general,88,896,0,2,1,1,0,1,1,1
TXN102351,319.92,subscription_cancelled,electronics,58,721,1,3,1,0,1,1,1,0
TXN102352,41.0,product_not_received,apparel,48,776,0,0,1,1,0,1,0,1
TXN102353,297.59,product_unacceptable,apparel,110,1420,0,3,0,1,0,1,1,1
TXN102354,54.77,product_not_received,travel,45,675,0,2,1,1,0,1,1,1
TXN102355,178.73,subscription_cancelled,electronics,32,871,1,0,1,1,0,1,1,1
TXN102356,217.44,product_unacceptable,electronics,39,1772,0,1,0,1,0,1,1,1
TXN102357,129.62,product_unacceptable,travel,40,820,1,1,1,0,0,1,1,1
TXN102358,156.93,credit_not_processed,general,67,266,0,1,1,1,0,1,1,1
TXN102359,65.69,fraud,travel,79,42,0,4,1,1,0,1,1,1
TXN102360,276.63,subscription_cancelled,digital_goods,16,1912,0,0,0,0,1,0,1,1
TXN102361,185.72,fraud,travel,106,2370,0,2,1,0,0,1,1,1
TXN102362,76.45,product_unacceptable,travel,31,1706,1,3,1,0,0,1,0,1
TXN102363,190.89,credit_not_processed,digital_goods,14,151,0,4,1,1,0,1,1,1
TXN102364,195.18,duplicate_charge,travel,80,1408,2,1,1,1,0,1,1,1
TXN102365,162.57,duplicate_charge,electronics,25,677,0,3,0,1,0,1,1,1
TXN102366,14.65,product_not_received,apparel,90,801,1,0,1,0,0,1,1,0
TXN102367,115.54,product_not_received,subscription,113,2303,0,1,1,0,0,1,1,1
TXN102368,273.74,product_not_received,digital_goods,83,2060,0,0,1,0,0,1,1,1
TXN102369,226.07,product_unacceptable,electronics,93,1838,0,0,1,1,0,1,1,1
TXN102370,221.32,product_unacceptable,electronics,59,1252,0,2,0,1,0,0,1,1
TXN102371,184.7,product_not_received,general,42,1445,1,3,0,1,0,1,1,1
TXN102372,295.75,product_not_received,apparel,73,2289,1,3,1,0,0,1,0,1
TXN102373,96.67,product_not_received,electronics,43,1652,0,1,0,1,0,1,1,1
TXN102374,80.68,product_not_received,subscription,105,1447,0,4,0,1,1,1,1,1
TXN102375,486.28,fraud,travel,56,242,0,0,1,1,0,1,1,1
TXN102376,88.59,credit_not_processed,digital_goods,60,2491,0,1,1,1,0,1,1,1
TXN102377,50.17,duplicate_charge,general,81,2021,1,0,0,0,0,1,1,1
TXN102378,127.81,fraud,apparel,23,911,0,1,1,1,0,1,0,1
TXN102379,167.02,duplicate_charge,travel,67,625,0,0,0,0,0,1,1,1
TXN102380,297.04,subscription_cancelled,subscription,90,2419,0,1,1,1,0,1,1,1
TXN102381,115.73,product_not_received,travel,93,2390,0,1,0,1,0,1,1,1
TXN102382,114.97,fraud,apparel,27,1050,0,0,1,1,1,1,1,0
TXN102383,155.77,fraud,subscription,7,578,0,2,0,0,0,1,1,1
TXN102384,100.64,fraud,subscription,24,1994,2,0,1,1,0,0,1,1
TXN102385,41.47,subscription_cancelled,electronics,98,1563,0,2,1,0,0,0,1,1
TXN102386,53.85,credit_not_processed,electronics,32,2250,0,4,0,1,0,1,1,1
TXN102387,352.25,fraud,subscription,7,1363,0,0,1,1,0,1,0,1
TXN102388,254.89,subscription_cancelled,electronics,72,1379,1,3,1,0,0,1,0,1
TXN102389,151.82,fraud,general,105,357,1,0,1,1,1,1,1,0
TXN102390,225.55,duplicate_charge,electronics,27,1507,2,2,1,1,0,1,1,1
TXN102391,260.16,subscription_cancelled,general,6,907,1,2,0,1,0,1,1,1
TXN102392,92.47,product_not_received,subscription,17,513,0,1,1,0,0,1,1,0
TXN102393,65.09,fraud,digital_goods,16,1953,0,0,1,1,0,1,1,0
TXN102394,328.2,duplicate_charge,apparel,25,864,2,0,1,1,0,1,1,1
TXN102395,18.53,credit_not_processed,digital_goods,22,531,1,1,0,1,0,1,0,0
TXN102396,228.08,product_not_received,subscription,76,2401,0,3,1,0,0,1,1,1
TXN102397,176.95,fraud,subscription,27,2407,0,0,0,1,0,1,1,1
TXN102398,306.37,fraud,apparel,66,1236,0,2,0,0,0,1,1,1
TXN102399,233.98,product_unacceptable,travel,48,738,0,0,1,1,0,1,1,1
TXN102400,224.55,duplicate_charge,general,78,404,1,3,0,0,1,1,1,0
TXN102401,70.94,subscription_cancelled,apparel,79,1566,0,1,0,0,1,1,1,0
TXN102402,267.04,subscription_cancelled,subscription,71,1527,0,2,1,0,0,1,1,1
TXN102403,208.73,credit_not_processed,apparel,107,1547,0,1,1,1,0,1,1,1
TXN102404,79.1,subscription_cancelled,general,24,1919,1,2,1,0,1,0,0,0
TXN102405,178.11,product_not_received,apparel,63,1176,0,1,1,1,1,1,0,0
TXN102406,58.65,product_unacceptable,apparel,47,1708,1,1,1,0,0,1,1,0
TXN102407,136.26,product_not_received,digital_goods,64,1638,1,1,1,0,0,0,1,0
TXN102408,618.34,product_not_received,digital_goods,17,1989,0,1,0,0,0,1,0,1
TXN102409,67.63,credit_not_processed,apparel,38,1858,1,0,0,1,0,1,1,1
TXN102410,41.07,duplicate_charge,travel,112,89,0,1,1,0,0,1,1,1
TXN102411,54.45,credit_not_processed,electronics,96,1547,0,0,1,1,0,1,1,1
TXN102412,134.78,product_not_received,general,51,2438,0,0,0,0,0,1,1,0
TXN102413,246.01,product_unacceptable,electronics,14,1399,0,1,1,1,0,1,1,1
TXN102414,159.25,product_unacceptable,digital_goods,78,1324,1,0,1,0,0,1,0,0
TXN102415,46.74,fraud,general,36,1516,0,2,1,0,0,1,1,1
TXN102416,243.79,product_not_received,electronics,40,1399,1,1,0,0,0,0,0,1
TXN102417,25.71,product_unacceptable,electronics,12,1004,0,4,1,0,0,1,1,1
TXN102418,51.66,fraud,subscription,35,2484,2,3,0,0,0,1,1,0
TXN102419,97.3,credit_not_processed,electronics,26,177,0,2,1,1,0,1,0,1
TXN102420,320.44,fraud,general,5,2035,0,1,1,1,1,1,0,1
TXN102421,164.01,fraud,digital_goods,70,399,2,1,1,0,1,1,1,0
TXN102422,168.83,subscription_cancelled,general,116,516,1,0,0,1,0,1,0,0
TXN102423,47.48,fraud,apparel,15,1516,0,1,0,0,1,1,1,0
TXN102424,105.31,credit_not_processed,electronics,7,1594,0,2,1,1,0,1,1,0
TXN102425,289.29,subscription_cancelled,general,12,2317,0,3,1,0,0,1,1,1
TXN102426,199.28,fraud,subscription,65,735,1,2,0,0,0,1,1,0
TXN102427,250.05,duplicate_charge,general,99,64,1,0,1,1,1,0,1,1
TXN102428,151.08,duplicate_charge,apparel,37,637,1,2,1,0,0,1,0,1
TXN102429,291.45,subscription_cancelled,digital_goods,15,1360,1,0,1,0,1,1,1,1
TXN102430,47.2,subscription_cancelled,travel,12,893,1,0,1,1,0,1,1,1
TXN102431,132.31,duplicate_charge,digital_goods,73,630,0,1,1,1,1,1,0,1
TXN102432,221.0,duplicate_charge,apparel,43,2285,1,3,0,1,0,1,1,1
TXN102433,34.15,product_not_received,digital_goods,42,1404,1,4,1,1,0,1,1,1
TXN102434,11.16,duplicate_charge,travel,29,1680,0,0,1,0,1,1,1,1
TXN102435,486.57,credit_not_processed,electronics,107,1874,2,1,1,1,0,1,1,1
TXN102436,165.69,duplicate_charge,digital_goods,45,1022,0,1,1,1,0,1,1,1
TXN102437,30.89,duplicate_charge,apparel,85,1838,1,3,0,0,0,0,1,0
TXN102438,162.59,product_not_received,electronics,89,2409,1,1,0,0,1,1,0,0
TXN102439,52.36,subscription_cancelled,electronics,8,1812,0,1,1,1,0,1,1,1
TXN102440,70.92,credit_not_processed,digital_goods,30,742,1,1,0,1,0,1,1,1
TXN102441,327.82,fraud,electronics,107,1947,0,4,1,0,0,1,1,1
TXN102442,99.27,fraud,digital_goods,106,590,0,1,0,1,0,1,1,1
TXN102443,98.61,product_unacceptable,travel,50,181,1,2,0,0,0,1,1,1
TXN102444,50.83,product_unacceptable,general,19,1110,1,1,1,0,0,1,1,1
TXN102445,117.02,product_unacceptable,electronics,36,1273,0,2,0,1,1,1,1,1
TXN102446,173.75,fraud,digital_goods,113,1174,0,1,1,0,0,1,1,1
TXN102447,99.17,product_not_received,electronics,81,654,0,2,0,0,1,1,1,0
TXN102448,571.57,duplicate_charge,digital_goods,9,682,0,1,1,1,0,1,1,1
TXN102449,62.83,duplicate_charge,digital_goods,86,2303,0,0,1,0,0,1,1,1
TXN102450,62.51,duplicate_charge,subscription,18,728,0,0,1,1,1,0,1,1
TXN102451,113.3,subscription_cancelled,digital_goods,37,1957,1,0,0,1,0,1,1,0
TXN102452,527.23,duplicate_charge,general,58,643,0,2,1,1,0,1,1,1
TXN102453,252.93,subscription_cancelled,electronics,42,268,0,2,0,1,1,1,1,1
TXN102454,96.51,duplicate_charge,electronics,84,158,0,1,0,1,0,1,1,1
TXN102455,96.57,product_unacceptable,electronics,19,608,1,2,1,1,0,0,1,1
TXN102456,60.74,duplicate_charge,digital_goods,105,2103,1,0,0,1,0,1,1,0
TXN102457,110.68,fraud,apparel,71,1138,0,0,1,0,0,1,1,1
TXN102458,129.49,product_not_received,electronics,37,1737,2,1,0,1,0,1,1,1
TXN102459,244.83,product_unacceptable,apparel,114,2407,0,3,1,0,0,1,1,1
TXN102460,209.71,credit_not_processed,general,57,120,2,1,1,0,0,1,1,1
TXN102461,107.78,duplicate_charge,subscription,50,274,0,2,1,0,0,1,1,1
TXN102462,402.37,fraud,electronics,3,2300,1,0,1,0,0,1,1,1
TXN102463,85.95,duplicate_charge,general,119,1419,0,3,0,0,0,1,1,1
TXN102464,40.29,product_not_received,apparel,101,1544,0,3,0,1,0,0,1,0
TXN102465,179.83,subscription_cancelled,digital_goods,21,853,0,5,1,0,1,1,1,1
TXN102466,311.45,subscription_cancelled,apparel,113,2066,1,2,1,1,1,1,1,1
TXN102467,146.58,duplicate_charge,digital_goods,95,1615,0,0,1,1,0,1,1,1
TXN102468,48.97,duplicate_charge,subscription,51,644,0,0,1,1,0,1,1,1
TXN102469,169.2,product_not_received,subscription,111,1621,1,0,1,0,0,0,1,0
TXN102470,185.26,product_unacceptable,travel,67,9,0,6,1,0,1,1,1,0
TXN102471,199.67,credit_not_processed,travel,82,601,0,1,1,0,0,0,1,1
TXN102472,171.74,subscription_cancelled,subscription,22,509,0,2,0,1,0,1,1,1
TXN102473,339.97,product_unacceptable,apparel,14,1964,1,1,1,0,0,1,1,1
TXN102474,59.44,product_not_received,digital_goods,63,1837,1,2,0,0,0,0,1,1
TXN102475,7.54,fraud,electronics,39,228,0,2,1,0,1,1,1,0
TXN102476,25.74,fraud,subscription,117,2266,1,3,1,1,0,0,1,1
TXN102477,48.32,fraud,digital_goods,11,2045,1,5,1,0,0,1,1,1
TXN102478,275.09,product_not_received,travel,91,1086,1,1,1,0,0,1,1,0
TXN102479,116.99,credit_not_processed,travel,72,529,0,0,1,0,1,1,1,0
TXN102480,423.9,product_unacceptable,apparel,105,1050,0,0,1,0,0,1,1,1
TXN102481,55.58,product_not_received,electronics,119,1473,0,1,1,1,0,1,1,1
TXN102482,418.18,fraud,general,104,1575,0,1,1,0,1,1,1,0
TXN102483,71.61,product_not_received,apparel,45,868,0,0,1,0,1,0,1,0
TXN102484,129.31,subscription_cancelled,electronics,83,253,0,2,1,0,0,1,1,1
TXN102485,31.12,product_not_received,apparel,20,1524,0,1,1,0,0,1,1,1
TXN102486,381.23,subscription_cancelled,general,58,1762,1,1,1,1,1,0,1,0
TXN102487,143.32,subscription_cancelled,apparel,32,668,0,1,1,1,1,1,1,1
TXN102488,588.51,fraud,general,30,1598,1,0,1,1,0,1,1,0
TXN102489,321.39,duplicate_charge,digital_goods,68,1422,0,2,1,0,0,1,1,1
TXN102490,126.83,credit_not_processed,general,16,1253,0,2,1,1,0,1,1,1
TXN102491,81.83,product_not_received,travel,68,20,0,1,0,1,0,1,1,0
TXN102492,283.65,fraud,electronics,48,768,0,2,1,1,0,1,1,1
TXN102493,155.01,credit_not_processed,travel,28,936,1,0,1,0,0,1,1,0
TXN102494,78.15,credit_not_processed,digital_goods,67,2084,3,1,1,1,0,0,1,0
TXN102495,163.63,product_unacceptable,apparel,90,2065,1,2,1,1,0,1,1,0
TXN102496,21.74,product_unacceptable,travel,73,2184,1,1,1,0,1,0,1,0
TXN102497,202.45,fraud,electronics,11,1157,0,3,1,0,0,1,1,1
TXN102498,231.13,subscription_cancelled,subscription,67,817,0,0,1,0,0,1,1,1
TXN102499,53.81,product_unacceptable,subscription,75,1248,0,2,0,0,1,1,1,0
TXN102500,346.24,fraud,electronics,82,1979,1,4,1,0,0,1,1,1
TXN102501,297.42,duplicate_charge,digital_goods,51,1553,0,3,1,1,0,0,1,1
TXN102502,189.24,credit_not_processed,travel,12,1503,0,2,1,0,0,0,1,1
TXN102503,67.11,subscription_cancelled,electronics,16,1085,0,2,1,0,0,1,1,1
TXN102504,241.04,product_not_received,digital_goods,40,1741,2,1,1,0,0,1,1,1
TXN102505,111.96,fraud,apparel,76,2167,0,3,1,1,1,1,1,1
TXN102506,174.96,credit_not_processed,electronics,88,1669,1,1,1,0,1,1,1,1
TXN102507,257.52,credit_not_processed,subscription,81,1008,1,0,0,1,0,1,1,1
TXN102508,40.98,product_unacceptable,digital_goods,38,2099,0,1,0,0,0,1,1,1
TXN102509,29.8,duplicate_charge,subscription,53,2356,1,4,1,0,0,1,1,1
TXN102510,103.27,product_unacceptable,travel,6,1991,1,2,1,0,1,1,1,0
TXN102511,523.4,product_not_received,general,95,2192,0,3,1,0,0,1,1,1
TXN102512,604.76,fraud,general,43,663,0,2,0,0,0,1,1,0
TXN102513,199.15,fraud,travel,61,1052,2,3,1,0,0,1,1,0
TXN102514,303.2,product_not_received,digital_goods,54,623,1,0,0,0,1,1,1,0
TXN102515,147.97,subscription_cancelled,digital_goods,35,914,1,0,0,0,0,1,1,0
TXN102516,163.74,fraud,subscription,21,1833,0,3,0,1,0,0,1,0
TXN102517,129.19,product_not_received,digital_goods,114,1691,1,2,0,1,0,1,0,0
TXN102518,328.89,product_unacceptable,travel,15,7,1,2,1,0,0,1,1,1
TXN102519,427.15,fraud,apparel,113,1888,1,0,1,0,0,1,0,1
TXN102520,160.85,fraud,general,14,480,0,1,0,0,0,1,1,0
TXN102521,163.2,product_unacceptable,travel,12,464,0,2,1,0,0,1,1,1
TXN102522,134.46,product_not_received,apparel,108,1359,1,2,1,0,0,1,1,1
TXN102523,434.42,duplicate_charge,travel,113,602,0,2,0,1,0,1,1,1
TXN102524,277.36,credit_not_processed,digital_goods,107,2407,1,1,1,0,0,1,1,1
TXN102525,65.72,fraud,electronics,93,365,1,2,0,1,0,1,1,1
TXN102526,512.86,credit_not_processed,general,59,379,0,1,1,0,0,1,1,1
TXN102527,14.02,credit_not_processed,general,13,1901,2,2,1,0,0,1,1,1
TXN102528,405.61,subscription_cancelled,general,71,716,3,1,0,0,0,1,1,0
TXN102529,310.88,duplicate_charge,digital_goods,62,1786,0,1,1,0,0,1,1,1
TXN102530,161.23,duplicate_charge,apparel,88,1703,2,1,1,1,0,1,1,1
TXN102531,158.26,duplicate_charge,electronics,5,472,0,3,0,1,0,1,0,1
TXN102532,139.83,duplicate_charge,subscription,10,1449,0,0,1,0,0,1,1,1
TXN102533,68.55,fraud,apparel,71,1342,0,0,1,0,0,1,1,1
TXN102534,485.97,credit_not_processed,general,102,236,0,0,1,0,1,1,1,0
TXN102535,154.69,duplicate_charge,general,112,1910,0,1,1,0,0,1,1,1
TXN102536,67.46,subscription_cancelled,electronics,68,2143,0,0,1,1,0,1,0,1
TXN102537,466.41,product_not_received,general,44,2367,0,1,1,0,0,1,1,1
TXN102538,215.61,fraud,electronics,57,219,0,3,0,0,0,1,1,0
TXN102539,225.03,product_unacceptable,digital_goods,61,446,1,1,1,1,0,1,0,1
TXN102540,537.72,product_unacceptable,digital_goods,74,2062,0,1,0,0,0,1,0,0
TXN102541,247.6,product_not_received,general,28,760,0,3,1,0,1,1,1,0
TXN102542,92.89,product_not_received,travel,47,1563,0,1,0,0,0,1,1,1
TXN102543,247.33,product_not_received,general,65,870,0,2,0,1,0,0,1,0
TXN102544,74.14,product_unacceptable,travel,102,543,1,0,1,1,0,1,1,1
TXN102545,108.02,product_not_received,subscription,96,1562,0,2,0,1,0,1,1,1
TXN102546,194.46,credit_not_processed,general,90,513,2,1,1,0,0,1,1,1
TXN102547,300.02,fraud,general,26,341,0,1,0,1,0,0,1,1
TXN102548,97.41,product_not_received,digital_goods,49,1326,0,2,1,0,0,1,1,1
TXN102549,136.69,product_not_received,digital_goods,66,483,0,2,1,0,1,1,1,1
TXN102550,135.56,product_unacceptable,general,116,480,0,0,1,0,0,1,1,1
TXN102551,336.5,product_unacceptable,subscription,43,1951,1,0,1,0,0,1,1,1
TXN102552,158.11,duplicate_charge,general,110,1321,0,1,1,0,0,0,1,1
TXN102553,508.31,credit_not_processed,travel,89,1355,1,2,0,1,1,1,1,0
TXN102554,107.95,product_not_received,general,76,358,0,1,0,1,0,1,1,1
TXN102555,100.98,duplicate_charge,subscription,84,400,1,2,0,1,0,1,1,1
TXN102556,400.66,fraud,subscription,95,976,0,6,0,0,0,1,1,1
TXN102557,233.26,product_not_received,apparel,84,971,0,1,0,0,0,0,1,1
TXN102558,390.6,product_unacceptable,travel,81,1129,0,4,1,1,0,1,1,1
TXN102559,52.06,fraud,subscription,45,336,0,1,0,0,0,0,1,0
TXN102560,155.29,duplicate_charge,subscription,51,2246,0,2,1,0,0,1,1,1
TXN102561,194.27,duplicate_charge,general,72,906,0,2,1,0,0,1,1,1
